name,level,sex,ctime,rcount,like,content
还是你的笑容最可爱-,6,保密,1557507647,2,0,这番我追了[滑稽]
十尾喰喵,5,保密,1557382660,0,0,四个孩子
攀枝花老赖石林,6,男,1557298107,0,0,真的有意思啊
瓜瓜瓜瓜瓜瓜瓜瓜刮刮,5,男,1557194030,0,0,这房东比单警官还狠啊(｀・ω・´)
ENSHADOWES_CZ,5,男,1557176560,0,0,店家赶客是对的，只是导购真的做的不恰当。你开店你也不愿意不买的人在店里把要买的人堵门外吧
点墨dada,6,保密,1557159930,0,0,那个漏水我觉得不是物业的锅，物业不管你私人领域的问题，你东西出问题人家只是帮忙找维修工
遇到You的幸运,5,保密,1556879815,0,0,我给你谈我所得，你给我谈理想。这种人最恶心
这人有毒ㅋㅋㅋ,5,男,1556857686,0,0,还是和文化水的人敢想胆大呀[滑稽]
笑い傀儡廻,6,男,1556853726,0,0,"权健没了 可是还有很多别的蒙人品牌
还是经常看到 大爷大妈排队等刀"
夜见夜,6,保密,1556587405,1,0,没有后续的事吗？只播出了问题就没后续了？
喷喷喷就知道喷,5,男,1556125510,0,0,我不是喜欢没有结局的1818啊 啊
你滴剑剑,6,男,1556116673,0,0,看完后发现，只有没下限，不要脸，赚钱真容易。反正最多曝光了也没人管。
钟-归,6,保密,1555608498,0,0,发现新大陆
佐助老婆112,4,女,1554595416,0,0,加油真没想到居然有剧了。1818黄金眼是快乐的源泉。๑乛◡乛๑
女娃的妈妈粉,4,女,1553510279,0,0,王董出来挨打
稳重稳中求胜,6,男,1553366806,0,0,这个其实可以换成逻辑鬼才
缺A乐,5,保密,1552822121,0,0,浙江台头把交椅。
账号已注销1008,5,男,1552742537,0,0,@黄金眼
我不是金木研,5,保密,1552204906,0,0,我过年时候去某重庆古驰给我女盆友挑挑礼物也是这样的眼光，然后我和朋友就转身就走。
社会人未必走的黑道嘛,4,保密,1552039855,0,0,Bilibili吹爆！浙江1818黄金眼天下第一。
漠小渝,6,保密,1552037245,0,0,我把**s了，一半怪**，一半怪**的妈妈，我没有任何责任[小电视_赞]
谷风至,6,男,1551630223,0,0,哈哈哈哈哈，一口气看完啦
安财,6,保密,1551582740,0,0,要笑死我
可以叫我小依白吗,5,男,1551531939,0,0,哈哈哈
万俟嫣,6,女,1551201138,0,0,还是人读评论有意思啊
时间纪录员,6,男,1550927424,0,0,这期总结太真实了
重装光合作用,6,男,1550629239,0,0,这期人少啊
一只犬的使命,5,男,1550581954,2,0,我只有一个问题，他是怎么在视频里加上这个视频的弹幕截图的？？？
霁晅先生,5,保密,1550567233,0,0,这开头不是四季女神的恐怖迷宫的声音吗？
日月华光,5,男,1550496495,0,0,我家住二楼，一楼卫生间的下水道水管（就是从顶楼通到一楼的水管，在他们家的那一段）裂了。一楼住户超级恶心，非说是我家用水不当把他们家水管弄裂了，讲道理就装傻说不懂，不修就出去骂我们家，胡搅蛮缠了两三天，物业最后和稀泥，我家出一半，找人去他们家，修的他们家水管。这种不讲理的人，真的没话说。
有一只猫有病,5,女,1550416579,0,0,卖家具 走人
hy蓝渊,3,保密,1550338478,0,0,这真厉害
要问为什么,6,男,1550332601,0,0,黄金皮
篠原八雲,6,保密,1550332124,1,0,我记得以前优衣库好像和某（你们懂的）是划等号的……[小电视_汗]
Lr_802,6,保密,1550329805,0,0,好好
若夏夏,6,男,1550156274,0,0,666
zerozzz1,5,保密,1549900241,0,0,B站霸权
jianingblbl,5,保密,1549883785,0,0,我们小区物业是真的好(｀・ω・´)
无忧客zz,6,保密,1549826247,0,0,每集必看
yadon_,5,保密,1549790665,0,0,这是黄金眼本体吗？
前辈不是好前辈,6,女,1549716346,0,0,好玩哈哈哈
爱啃骨头的骨头,5,男,1549709093,0,0,最后一个是我的话就不管他孩子了，钱也不发，为什么给他当保姆
鲨鱼白喵,6,男,1549706099,0,0,支持1818！！！
鸟宿池边树僧敲月下门,4,保密,1549510067,0,0,唯金钱论。
ST大大,6,保密,1549459992,0,0,我想看1919黄金眼
七彩炫光小汤圆,6,男,1549380764,0,0,早期时候一个个视频我老以为是营销号扒视频，但视频里曝光的都有新闻报道，直到现在，我去，真的，黄金眼是真的6啊
斜阳红晕,4,保密,1549359828,0,0,要是生活中遇到这些可怎么办啊_(:3」∠)_
鸽老头子,6,保密,1549351554,0,0,多发弹幕就能上电视 学到了 别拦我
lemon冷萌君,6,保密,1549274116,0,0,我也想不小心炸了他家[小电视_笑]
在清晨里散步,5,男,1549221721,0,0,不能用理论去懂，得看实际情况去懂
地球猫猫教教主喵老板,6,保密,1549184263,0,0,希望大姐生活顺利身体健康
鲤枝繁叶茂,5,女,1549182221,0,0,"这个楼上的说辞真秀，一半是楼下住户的责任，另一半是开发商的责任

自己漏水是意外，呵呵，责任推卸的真干净"
HaotianZhong,5,男,1549182138,1,0,中国太多人渣了，求战争洗礼！
卡卡与铲屎官的日常,6,男,1549175575,2,0,我想知道第二个物业有什么责任？如果不是抄表抄错和外面水管漏水的话物业好像没有过错的地方。难道你家没关水也是物业的锅吗？还是物业有责任让你家固定用多少水？
专业小黄200707,6,男,1549173448,0,0,这个小黄不是我(￣3￣)
静默长眠,6,男,1549168604,0,0,哈哈哈
早安猫先森,6,保密,1549168074,0,0,更新有点慢啊  你可是一个民生关注采访节目！
浅曦23333,5,男,1549167750,0,0,193
拉菲,5,保密,1549162848,0,0,(〜￣△￣)〜
l爱洗澡的苏木泉l,6,保密,1549162794,0,0,现在自家水路不是走天吗 难道不是自己家漏水吗？
汉隶安超人,5,保密,1549162681,0,0,物业呢
CinDy_heee,6,女,1549157607,0,0,李哥越来越皮了
皮特汉斯-季默鳄梨,5,男,1549156063,0,0,来啦
我是青王,6,保密,1549155773,0,0,又是你的slogan阅读怎么没掉了，我想看又是你！
妻子凉薄,5,保密,1549145419,0,0,第三期！！！
橙子的命运,6,保密,1549136668,0,0,好的，我们下期再见
smilylly,5,女,1549135066,0,0,有点短(=・ω・=)看了好几遍哈哈哈
韩守叶,6,保密,1549133648,0,0,这个评论机器读听着好难受，还是换人读吧
爱新觉罗_大力,6,保密,1549128343,1,0,狗眼看人低的店员还真是不少。我上次去逛耐克，想给自己和弟弟都买一双过年穿，进去后没人理我，然后我自己试了两双，有一双码数不合就找店员问问，然后那店员就超不情愿的语气问我几码，我承认我蛮穷的，但那鞋好像就六百多吧！我就算只拿1700的最低工资也买的起吧，想想我当时也应该找她们店长投诉的
湯包真好吃,6,保密,1549125828,0,0,剪视频的人是个人才，笑死了，“还是和文化水的人敢想”笑出声
Zzmbz,5,保密,1549124878,0,0,只看过那个ysl的😂
秦淮河上的小乔,6,女,1549124728,0,0,1818黄金眼，杭州良心节目，杭州人民的幸运，
秦淮河上的小乔,6,女,1549124667,0,0,我特别希望我待过的西安，乌鲁木齐，都能有1818黄金眼
CardinalLau,6,男,1549124787,0,0,黄金眼太搞了，我爱黄金眼
我是卡普空,5,保密,1549123751,1,0,AV42464489
翠头狐狸精,6,保密,1549122673,0,0,配音演员呢配音演员呢，你这样机械化是没得感情滴没得感情滴滴滴滴滴！
杜大豆,6,男,1549120036,0,0,直接三连
DreamDZhu,5,保密,1549119249,0,0,还真的是什么妖魔鬼怪都有。
JJJoKer呀,5,保密,1549118951,0,0,wok刚刚沉迷于作业都忘记去看电视了( ´_ゝ｀)
喜欢阳光的小菜,5,保密,1549118823,0,0,我什么时候我的评论能上电视。
maybe汤米维赛迪,5,保密,1549118784,0,0,同流合污
漫沙陨穹,6,男,1549118360,4,0,我看见弹幕有人说这个新闻无脑护业主，是真有这样还是说只是这个人胡说八道？
宝贝不要走,5,保密,1549118147,0,0,前排(=・ω・=)(°∀°)ﾉ
来点狗勾能量,6,保密,1549118191,0,0,快乐源泉⭕
小卢同学AKA净坛使者,5,保密,1549117360,0,0,onrfdxxfcrrrrd
湖南蛤蛤,6,保密,1549116856,0,0,第四期来一个好吗 秋梨膏
nl该被抱紧,5,保密,1549116396,0,0,哈哈哈哈哈哈哈哈哈哈
软柿子菌,6,男,1549116014,0,0,鸡读没有灵魂！
゜-゜LceT゜-゜,6,保密,1549115872,0,0,最强新番[芮小凸小凹_666][芮小凸小凹_666][芮小凸小凹_666]
稻香吉田君,5,男,1549115160,3,0,"https://m.dazhoushan.com/index.php?a=read&tid=643147

大舟山帝国的曝光"
JackyZ13,6,男,1549115757,0,0,来啦！
麦兜穷叮当,6,男,1549115179,0,0,这几个事情有后续吗？
暮石曦寒碧潭,6,男,1549114112,0,0,这个官方厉害了。
外歪滴豆沙包,6,女,1549112889,0,0,来啦
落叶丶秋风夜泊,6,保密,1549112614,0,0,前排爆米花小板凳（）
银川电缆,5,保密,1549112394,0,0,这种视频必须三连，里面的逻辑性笑死我了[2233娘_大笑]
童灏_,6,保密,1549112656,0,0,关上120的大门并把自己关在门外
Loishaine,5,女,1549112463,0,0,快乐源泉
风冷着夜,5,男,1549111223,0,0,我还挺喜欢人读的，机读没有人读那么有灵魂😂
二分法qwq,6,保密,1549111235,1,0,神奇逻辑应该加上江西小伙要求物业摆酒席那集哈哈哈
二分法qwq,6,保密,1549111127,0,0,我的天啊小八真优秀啊哈哈哈哈哈哈承包我的笑点
擎傲,6,男,1549110816,0,0,感觉播报的好快
Samsara_江,6,女,1549110812,0,0,当事人：下面，我将现场展示我刚编的逻辑
银河与你相遇,5,女,1549110443,0,0,当然是siri老师读评论更有喜感啦😄
哎哟我的神啊,6,保密,1549110280,0,0,感觉可以来一批自爆合集[小电视_赞]
fatcat707,6,保密,1549110378,0,0,有老师
淡水鰻鱼的梦,6,男,1549109960,0,0,哇更新了
Fit可乐,5,保密,1549109946,0,0,额忘我不懂
流逝の故乡,6,男,1549109718,0,0,我只能说 脑回路已于常人→_→
从没一个胖子能当主角,5,男,1549109213,0,0,1818，我们快乐的源泉
越过那山的ウサギ,6,保密,1549108963,0,0,小八太有意思了
蔚蓝或ZZZ,6,男,1549108392,0,0,_(:з」∠)_
西門止痕师,6,男,1549107963,0,0,"逻辑分两种，一种对人，一种对事。

对人的逻辑有两个重点:
1、以自我利益为主。
2、看这个人的道德底线。

例如一个抠门的大妈去菜市场买菜，某个店家打促销，有东西免费送，那肯定得去的啊！如果大妈不小心捡到别人掉的钱，可能不会还。

对事就不用说了，以社会主义核心价值观为主。"
账号已注销,0,保密,1549107958,0,0,家里面打伞哈哈哈
北宅北方北,6,男,1549108256,0,0,第一次上电视
一起养羊驼吧,6,女,1549107864,0,0,哈哈哈哈为什么那么好笑
夏凉蝉隐,6,女,1549107405,0,0,唉，其实又是你，不是你，没有你的声音最有灵魂（悄悄）
天亦Rayson,6,男,1549107524,0,0,(･∀･)
白月瑰个人主页,5,男,1549107197,0,0,(°∀°)ﾉ我来啦
卷心菜不吃小孩,5,女,1549107189,0,0,1818黄金眼就是人间瑰宝
七仓z,5,男,1549106954,2,0,第三则的原视频谁知道
再见风语如歌,6,男,1549107145,0,0,leileleile
寂寞的_柠檬,5,女,1549106729,0,0,年番
雪糕一小会,6,保密,1549106648,0,0,应该用谷歌翻译读[蛆音娘_卖萌]
o古德古德,5,男,1549106572,0,0,前排
叽里咕凉,5,保密,1549106553,0,0,诡辩术了解一下
屏顶山旅游攻略,5,保密,1549106470,0,0,喜欢，但是第一第二去哪了
抹茶奶昔yosa,6,男,1549106370,0,0,他更新了[小电视_笑]
空岛怪客,6,男,1549106334,0,0,我是前100？
没回可能在学习,5,保密,1549106253,0,0,来啦老弟
韶年Q,5,男,1549106192,0,0,siri
不会做菜的鸽子,6,男,1549106283,0,0,这个想法真好
耗巨资改的昵称,5,女,1549106170,0,0,来了来了！
起个不中二的名字,6,男,1549106078,0,0,厉害了
账号已注销,0,保密,1549105964,0,0,(｀・ω・´)逻辑鬼才
迪丽永远爱热巴,5,男,1549105953,0,0,这样真真正正为人民做实事的节目不关注，你们还是人嘛！
yy2xt,6,保密,1549105905,0,0,王董是出去卖**产品，拉人头去了吗？几千万生意，几个孩子让人家帮忙养，还不给工钱？！[2233娘_困惑]
南瓜不南瓜,5,男,1549105864,0,0,"你们的弹幕呢(""▔□▔)/"
redf,6,保密,1549105801,0,0,有人发下第一期的号吗。。。
夜里静悄悄,5,保密,1549106078,0,0,先笑为敬哈哈哈哈
洛阳尘绝,6,男,1549105852,0,0,好棒的小八
小电子牌儿,5,保密,1549105662,0,0,神奇逻辑233333......
请输入_昵称_,6,保密,1549105661,0,0,没有弹幕不幸福啊  来人啊  给我上！
黑骑士伽司,5,男,1549105628,0,0,这期是逻辑鬼才合集啊(=・ω・=)
小夏时,6,女,1549105894,0,0,哦哦哦哦来看了！！
哩溏町真,6,保密,1549105471,0,0,牛批
祖安-狂银,6,男,1549105454,0,0,能不能把开头的三全音换一下，搞得我每次都要返回QQ和微信看一下是不是有人给我发信息
CloudDD_,5,男,1549105304,0,0,前二十
贫穷小鱼,5,保密,1549105301,0,0,看这个网速我应该是四楼
GarasuOwO,6,保密,1549105280,0,0,第十
天天是6,6,男,1549105274,0,0,欢迎走进科学…
退出修仙党的行列,6,保密,1549105260,0,0,来了
信仰provider,6,男,1549105502,0,0,咦，出专题了？
儒雅随和的和大人,5,男,1549105388,0,0,来了老弟
flycat_飞猫,5,保密,1549105260,0,0,没人看？
GarasuOwO,6,保密,1549105259,0,0,nb
一草每天都在吃土,6,保密,1549105555,0,0,hhhhhhh
带带鸡脖,5,男,1549105480,2,0,刚刚
青春期的小Du_小杜,6,保密,1549105370,0,0,前!!!!!
綠茶糕重度依賴,5,女,1549105355,0,0,来了来了
巴卫☆,5,保密,1549105292,0,0,第11
黑骑士伽司,5,男,1549105234,0,0,33
取名旅行者,4,男,1661337846,0,0,不会吧！哈哈，星仔
